ICD1_Iris,中文診斷
I6199(nTR),出血性腦病變
I6199(nTR),腦內出血性中風
I6199(nTR),腦內出血中風
I6199(nTR),多發性腦內血腫
I6199(nTR),創傷性出血性腦中風
I6199(nTR),腦部積血
I6199(nTR),出血性腦卒中
I6199(nTR),腦出血性惡化
I6199(nTR),前大腦動脈出血性梗塞
I6199(nTR),顱腦出血
I6199(nTR),開放性腦出血
I6199(nTR),出血性腦血管意外
I6199(nTR),外殼部腦出血
I6199(nTR),腦出血性梗塞
I6199(nTR),前大腦動脈破裂
I6199(nTR),腦內出血手術後
I6199(nTR),腦底出血
I6199(nTR),出血性腦血管障礙
I6199(nTR),腦出血中風
I6199(nTR),腦充血
I6199(nTR),腦出血性中風
I6199(nTR),腦出血
I6199(nTR),散在性腦出血
I620(nTR),急性硬腦下出血
I620(nTR),再次性硬腦膜下出血
I620(nTR),慢性硬膜下血腫
I620(nTR),亞急性硬腦膜下出血
I620(nTR),額顳葉硬膜下出血
I620(nTR),硬膜下出血
I620(nTR),慢性硬腦膜下血腫
I620(nTR),亞急性硬腦膜下血塊
I620(nTR),硬膜下腔出血
I620(nTR),廣泛性急性硬腦膜下血腫
I620(nTR),硬膜下血腫
I620(nTR),亞急性硬膜下血腫
I620(nTR),腦前葉硬膜下出血
I620(nTR),硬膜下腦出血
I620(nTR),額、顳葉硬膜血腫
I620(nTR),大腦底部硬腦膜下腔出血
I620(nTR),額頂葉硬腦下出血
I620(nTR),自發性硬腦膜下腔出血
I620(nTR),額頂葉硬膜下出血
I620(nTR),額頂葉慢性硬腦膜下出血
I620(nTR),額、顳葉硬膜下出血
I620(nTR),額頂顳葉硬膜下血腫
I620(nTR),瀰漫性硬腦膜下腔出血
I620(nTR),額頂顳葉慢性硬腦膜下腔出血
I620(nTR),急性自發性硬腦膜下出血
I620(nTR),急性硬腦膜下出血
I620(nTR),自發性硬腦膜下血腫
I620(nTR),額顳葉硬腦膜下出血
I620(nTR),小量硬腦膜下血腫
I620(nTR),自發性硬膜下出血
I620(nTR),自發性硬膜下血腫
I620(nTR),額葉硬膜下出血
I620(nTR),慢性硬膜下出血
I620(nTR),遲發性硬腦膜下出血
I620(nTR),自發性硬腦膜下出血
I620(nTR),枕葉硬腦膜下腔出血
I620(nTR),額顳部硬腦膜下出血
I620(nTR),額顳頂部硬腦膜下血腫
I620(nTR),額顳頂葉硬腦膜下出血
I620(nTR),衰性硬腦膜下血腫
I620(nTR),遲緩性硬腦下出血
I620(nTR),小腦硬腦膜下出血
I620(nTR),硬腦膜下腔血腫
I620(nTR),急性硬腦膜下腔出血
I620(nTR),硬腦膜下血腫急性惡化
I620(nTR),硬腦膜下血腫
I620(nTR),硬腦膜下出血
I620(nTR),硬腦下出血
I620(nTR),硬脊膜下出血
I620(nTR),慢性硬腦膜下出血
I620(nTR),腦額顳頂葉硬膜下出血
I620(nTR),急性硬腦膜下血腫
I620(nTR),顳頂葉硬膜下腔出血
I620(nTR),頂部硬腦膜下出血
I620(nTR),廣泛性硬腦膜下出血
I620(nTR),顱內慢性硬腦膜下出血
I620(nTR),自發性大腦硬腦膜下血腫
I620(nTR),顳骨硬膜下出血
I620(nTR),大腦硬腦下出血
I620(nTR),顱內硬腦膜下出血
I620(nTR),慢性硬腦膜下積血
I620(nTR),急性額顳硬腦膜下出血
I620(nTR),顳枕硬膜下出血
I620(nTR),高血壓性硬腦膜下出血
I620(nTR),延遲性硬腦膜下腔出血
I620(nTR),硬腦膜下血腫積水
I620(nTR),硬腦膜下急性出血
I620(nTR),顳葉硬腦膜下出血
I620(nTR),腦硬腦膜下凝血
I620(nTR),慢性硬膜下腔出血
I620(nTR),急性硬膜下腔出血
I620(nTR),腦硬腦膜下出血
I620(nTR),硬腦膜下顱出血
I620(nTR),硬腦膜下積血
I620(nTR),硬腦膜下慢性出血
I620(nTR),硬腦膜下腦出血
I620(nTR),慢性硬腦膜下腔出血
I620(nTR),腦部硬膜下出血
I620(nTR),腦硬膜下出血
I620(nTR),硬腦膜下腔出血
I620(nTR),腦硬膜血腫術後
I620(nTR),腦硬膜下血腫
I621(nTR),硬腦膜外血腫
I621(nTR),脊髓硬膜外出血
I621(nTR),脊椎硬腦膜外出血
I621(nTR),急性硬腦膜上出血
I621(nTR),延遲性硬膜外出血
I621(nTR),腦膜外出血
I621(nTR),自發性脊椎硬膜外出血
I621(nTR),非外傷性硬腦膜外出血
I621(nTR),急性硬腦膜上血腫
I621(nTR),急性硬膜外出血
I621(nTR),硬腦膜外出血
I621(nTR),硬腦膜上腔出血
I621(nTR),硬腦膜上腔血腫
I621(nTR),硬膜上出血
I621(nTR),大腦硬腦膜外出血
I621(nTR),大腦硬腦上出血
I621(nTR),硬腦上血腫
I621(nTR),硬腦膜上血腫
I621(nTR),硬腦膜上出血
I629(nTR),顱腔出血
I629(nTR),鞘膜下出血
I629(nTR),顱動脈瘤出血
I629(nTR),頭內出血
I629(nTR),顱動脈破裂
I629(nTR),高血壓性顱內血腫
I629(nTR),腱膜下血腫
I629(nTR),腱膜下出血
I629(nTR),腱帽下出血
I629(nTR),慢性硬腦膜出血
I629(nTR),基底神經節顱內出血
I629(nTR),高血壓性顱內出血
I629(nTR),顱骨底腦出血
I629(nTR),腱帽膜下血腫
I629(nTR),複合性顱內出血
I629(nTR),額顳顱內出血
I629(nTR),多處顱內出血
I629(nTR),腦顱內大量出血
I629(nTR),慢性顱內出血
I629(nTR),未明示之顱內出血
I629(nTR),急性顱內出血
I629(nTR),顱內殼核自發性出血
I629(nTR),顱內硬腦膜出血
I629(nTR),延遲性顱內出血
I629(nTR),非外傷性頭顱內出血
I629(nTR),大腦深部高血壓性顱內血腫
I629(nTR),瀰漫性顱內出血
I629(nTR),多發性顱內出血
I629(nTR),顱內溢血
I629(nTR),顱內寡樹突細胞破裂
I629(nTR),硬腦膜出血
I629(nTR),硬腦膜自發性出血
I629(nTR),自發性顱內出血
I629(nTR),顱內動脈破裂
I629(nTR),顱內動脈出血
I629(nTR),顱內血管破裂
I629(nTR),額骨顱內出血
I629(nTR),顱內出血
I629(nTR),顱內出血引流術後
I629(nTR),顱內出血手術後
I629(nTR),顱內出血併發症
I629(nTR),顱內出血性中風
I629(nTR),顱內出血性梗塞
I629(nTR),硬腦膜血腫
I629(nTR),顱內出血性腦中風
I629(nTR),顱內出血術後
I629(nTR),顱內多處出血
I629(nTR),顱內自發性出血
I629(nTR),顱內血塊
I629(nTR),顱內血腫
I629(nTR),亞急性顱內出血
I629(nTR),遲發性顱內出血
I629(nTR),中風性顱內出血
I629(nTR),頭蓋內出血
I629(nTR),後顱窩出血
I629(nTR),顱內中風性出血
I629(nTR),自發性硬腦膜出血
I629(nTR),顱底內出血
I629(nTR),反覆性顱內出血
I629(nTR),帽狀腱膜下出血
I629(nTR),急性自發性顱內出血
I629(nTR),自發性急性顱內出血
I629(nTR),硬膜內出血
I629(nTR),頭部帽狀鍵膜下出血
I629(nTR),符合顱內出血
I629(nTR),硬膜上下出血
I629(nTR),急性硬腦膜出血
I629(nTR),顱出血
I629(nTR),帽狀腱膜下血腫
I629(nTR),帽腱膜下出血
I629(nTR),枕骨內出血
I629(nTR),對衝性顱內出血
I6319,內頸動脈血栓
I6319,頸動脈血栓
I6319,顱內頸動脈栓塞
I6319,脊椎基底動脈栓塞
I6319,基底動脈栓塞
I6319,頸動脈梗塞性腦中風
I6319,腦基底動脈栓塞
I6319,急性內頸動脈梗塞
I6319,內頸動脈梗塞
I6319,頸動脈栓塞
I6319,頸動脈梗塞
I6319,顱內內頸動脈栓塞
I6319,大腦基底動脈栓塞
I6319,頸動脈梗塞中風
I6319,急性頸動脈梗塞
I6319,內頸動脈栓塞
I6329,頸動脈阻塞
I6329,頸動脈狹窄阻塞
I6329,基底動脈阻塞性中風
I6329,伴有腦梗塞之椎動脈狹窄
I6329,伴有腦梗塞之椎動脈阻塞及狹窄
I6329,頸動脈狹窄
I6329,伴有腦梗塞之椎動脈阻塞
I6329,脊椎動脈阻塞狹窄
I6329,頸動脈阻塞狹窄
I6329,基底動脈阻塞
I6329,頸內動脈阻塞
I6329,基底動脈狹窄阻塞
I6329,頸內動脈阻塞性中風
I6329,大腦基底動脈阻塞
I6329,大腦基底動脈梗塞
I6329,大腦基底動脈梗塞性中風
I6329,急性基底動脈阻塞
I6329,急性腦部基底動脈梗塞
I6329,急性腦幹基底動脈梗塞
I6329,急性頸動脈阻塞性中風
I6329,伴有腦梗塞之頸動脈阻塞及狹窄
I6329,基底動脈狹窄
I6329,椎動脈阻塞
I6329,腦幹基底動脈梗塞
I6329,急性顳頸動脈阻塞
I6329,內頸動脈狹窄
I6329,伴有腦梗塞之其他特定之腦前動脈阻塞及狹窄
I6329,基底動脈梗塞型腦中風
I6329,內頸動脈阻塞
I6329,基底動脈梗塞中風
I6329,基底動脈梗塞
I6329,脊椎動脈狹窄
I6329,伴有腦梗塞之腦動脈阻塞及狹窄
I6329,伴有腦梗塞之基底動脈阻塞及狹窄
I6329,頸動脈狹窄血栓
I6329,前大腦動脈阻塞
I6329,顱內基底動脈狹窄
I6329,頸椎動脈狹窄
I6329,腦基底動脈阻塞
I6329,腦基底動脈狹窄
I6329,顱內基底動脈梗塞
I6329,腦基底動脈梗塞
I6329,頸椎動脈阻塞
I6339,感染性腦血栓
I6339,中大腦動脈血栓
I6339,多發性敗血性腦血栓
I6339,大腦血栓性腦梗塞
I6339,腦血栓症
I6339,急性血栓性中風
I6339,腦部細菌性血栓
I6339,未提及腦梗塞之腦血栓症
I6339,多發性腦血栓
I6339,大腦血栓
I6339,感染性血栓性腦梗塞
I6339,腦部血栓性梗塞
I6339,基底動脈血栓
I6339,血栓性腦幹中風
I6339,血栓性腦中風
I6339,血栓性腦梗塞
I6339,小腦敗血性血栓
I6339,腦血栓性中風
I6339,腦血栓
I6349,腦幹栓塞
I6349,壓力性腦幹栓塞
I6349,腦實質多處栓塞
I6349,栓塞性中風
I6349,矢狀竇栓塞
I6349,中前大腦栓塞
I6349,腦中風栓塞
I6349,續發型急性栓塞性腦中風
I6349,腦幹栓塞性中風
I6349,急性瀰漫性腦部栓塞
I6349,後大腦動脈栓塞
I6349,復發性腦栓塞
I6349,腦幹栓塞性腦中風
I6349,腦部栓塞
I6349,多發性腦部栓塞
I6349,多發性腦缺血性栓塞
I6349,椎底動脈栓塞
I6349,椎動脈栓塞
I6349,急性腦栓塞
I6349,中大腦動脈栓塞
I6349,延腦栓塞
I6349,急性大腦動脈栓塞
I6349,腦動脈瘤栓塞
I6349,急性大腦栓塞性中風
I6349,急性大腦栓塞
I6349,大範圍腦血管栓塞
I6349,大腦動脈敗血性栓塞
I6349,大腦動脈栓塞
I6349,顳葉栓塞
I6349,大腦栓塞性中風
I6349,大腦栓塞
I6349,缺血性腦栓塞
I6349,腦部血管栓塞
I6349,基底核腦栓塞
I6349,腦栓塞症
I6349,急性腦動脈栓塞
I6349,腦動脈栓塞
I6349,枕葉栓塞
I6349,急性腦幹栓塞
I6349,急性腦幹栓塞性腦中風
I6349,大腦血管栓塞
I6349,血管栓塞性中風
I6349,多處腦栓塞
I6349,腦幹中風血管瘤栓塞
I6349,心原性腦栓塞
I6349,中大腦動脈栓塞出血
I6349,急性腦血管栓塞
I6349,腦血栓塞
I6349,腦脂肪栓塞
I6349,多發性腦栓塞
I6349,高血壓性腦栓塞
I6349,腦血管感染性栓塞
I6349,突發性腦栓塞
I6349,小腦栓塞性出血
I6349,伴有腦梗塞之腦栓塞症
I6349,小腦血管性栓塞病變
I6349,顱內血管栓塞
I6349,多發性腦血管栓塞
I6349,橋腦血管栓塞
I6349,小腦栓塞性中風
I6349,基底核栓塞出血
I6349,小腦栓塞
I6349,額葉栓塞性中風
I6349,額葉栓塞
I6349,急性栓塞型性腦中風
I6349,腦底動脈栓塞
I6349,腦部細菌性栓塞
I6349,急性栓塞性腦血管意外
I6349,急性栓塞性腦中風
I6349,小腦血管栓塞
I6349,缺氧性腦栓塞症
I6349,腦幹血管栓塞
I6349,細菌性腦栓塞
I6349,腦栓塞
I6349,上失狀竇栓塞
I6349,腦栓塞性中風
I6349,腦栓塞性血管病變
I6349,腦靜脈栓塞
I6349,腦靜脈栓塞中風
I6349,橋腦栓塞
I6349,廣泛性腦栓塞
I6349,栓塞性腦幹中風
I6349,栓塞性腦梗塞
I6349,腦血管栓塞
I6349,腦血管動脈栓塞
I6349,栓塞性腦病變
I6349,腦血管栓塞性中風
I6349,栓塞型腦中風
I6349,敗血性腦栓塞
I6349,腦幹細菌性栓塞
I6349,栓塞性腦血管疾病
I6349,中腦動脈栓塞
I6349,大片腦栓塞
I6349,腦部感染性栓塞
I6349,細菌性栓塞腦中風
I6349,自發性腦幹栓塞
I6349,栓塞性腦中風
I6349,腦血管空氣栓塞
I6349,顱內動脈血管栓塞
I6349,髓腦栓塞型中風
I6349,老年性腦栓塞
I6349,腦部缺血性栓塞
I6359,惡性中大腦動脈阻塞性中風
I6359,中大腦血管阻塞
I6359,大腦動脈阻塞
I6359,大腦基底核阻塞性中風
I6359,急性中大腦動脈阻塞
I6359,缺血性腦血管阻塞
I6359,阻塞性腦中風
I6359,大腦中大血管阻塞
I6359,大腦動脈狹窄
I6359,顱底動脈阻塞
I6359,大腦中動脈阻塞
I6359,急性中腦動脈阻塞
I6359,阻梗性腦血管病變
I6359,大腦動脈阻塞性中風
I6359,腦幹阻塞
I6359,伴有腦梗塞之腦動脈阻塞
I6359,阻塞性腦血管意外
I6359,腦幹血管阻塞
I6359,中大腦動脈阻塞
I6359,中大腦動脈阻塞性中風
I6359,阻塞性腦血管病變
I6359,慢性腦血管阻塞
I6359,急性阻塞性腦中風
I6359,腦幹阻塞性中風
I6359,阻塞性腦血管中風
I6359,中腦動脈阻塞
I6359,阻塞性腦病變
I6359,大腦血管阻塞
I6359,慢性阻塞性腦中風
I6359,急性前中後大腦動脈完全阻塞
I6359,急性後大腦動脈阻塞
I6359,大腦阻塞
I6359,阻塞性中風
I6359,大腦阻塞性中風
I6359,缺氧性腦血管阻塞
I6359,腦基底動脈阻塞性中風
I6359,阻塞性腦幹中風
I6359,腦心血管阻塞性中風
I6359,急性大腦動脈完全阻塞
I6359,腦動脈阻塞狹窄
I6359,腦動脈阻塞性中風
I6359,腦動脈阻塞
I6359,麻痺性腦阻塞
I6359,小腦動脈阻塞
I6359,腦幹動脈阻塞
I6359,續發性腦血管阻塞
I6359,後大腦動脈阻塞性中風
I6359,急性顱內阻塞
I6359,腦血管阻塞
I6359,腦血管阻塞性中風
I6359,腦血管阻塞性疾病
I6359,腦血管阻塞病變
I6359,大片腦阻塞
I6359,顱內動脈狹窄
I6359,多發性腦血管堵塞
I6359,慢性缺血性腦動脈阻塞
I6359,小腦血管阻塞性中風
I6359,小腦阻塞
I6359,反覆性阻塞性腦中風
I6359,腦阻塞
I6359,腦阻塞性中風
I6359,腦前動脈狹窄
I6359,腦室阻塞
I6359,器質性腦動脈狹窄
I6359,中央腦動脈阻塞
I6359,急性腦幹血管阻塞
I6359,續發腦血管阻塞
I6359,腦葉阻塞
I6359,急性腦動脈阻塞性中風
I6359,急性腦動脈阻塞
I6359,急性腦血管阻塞
I6359,急性腦血管動脈阻塞
I6359,急性腦血管阻塞性中風
I6399,多發性梗塞性腦中風
I6399,大片梗塞性腦中風
I6399,小腦缺血性梗塞
I6399,梗塞性腦病變
I6399,腦幹廣泛性梗塞
I6399,多發性腦血管梗塞
I6399,小腦動脈梗塞
I6399,反覆性腦梗塞
I6399,頭部血管梗塞
I6399,腦幹阻塞性腦梗塞
I6399,小腦梗塞性出血
I6399,梗塞性腦缺血
I6399,大片腦梗塞
I6399,大片腦幹梗塞性中風
I6399,腦額葉缺血性梗塞
I6399,大腦廣泛性梗塞
I6399,梗塞性腦血管病變
I6399,梗塞性腦中風
I6399,梗塞性腦出血
I6399,慢性腦梗塞中風
I6399,梗塞性大腦中風
I6399,小腦梗塞性中風
I6399,細菌性腦梗塞
I6399,細菌栓塞性腦梗塞
I6399,高血壓性腦梗塞
I6399,梗塞性中風
I6399,大腦動脈梗塞性出血
I6399,小洞性腦梗塞
I6399,缺血性大腦梗塞
I6399,腦幹血管梗塞
I6399,小腦血管梗塞
I6399,大腦動脈梗塞中風
I6399,大腦動脈梗塞
I6399,腦額葉梗塞性中風
I6399,多發性大腦梗塞
I6399,梗塞性腦幹中風
I6399,大範圍梗塞性腦中風
I6399,大腦缺血性梗塞
I6399,自發性腦梗塞
I6399,大腦梗塞性壞死
I6399,大腦梗塞性中風
I6399,大範圍腦梗塞
I6399,大腦半球梗塞
I6399,大腦半球梗塞性中風
I6399,大腦多處梗塞
I6399,慢性多發性腦梗塞
I6399,大腦梗塞出血性中風
I6399,多處腦梗塞
I6399,頂葉梗塞
I6399,大腦梗塞出血
I6399,大腦梗塞
I6399,大腦血管梗塞
I6399,大腦豆狀核梗塞
I6399,大腦急性梗塞性中風
I6399,大範圍腦梗塞壓迫腦幹
I6399,腦幹動脈梗塞
I6399,復發性腦梗塞
I6399,腦幹缺血性梗塞
I6399,腦幹梗塞性中風
I6399,腦幹梗塞
I6399,高血壓性腦幹梗塞性中風
I6399,小腦梗塞
I6399,大腦中動脈主幹梗塞中風
I6399,多發性腦梗塞
I6399,大腦中動脈梗塞
I6399,多發性腦梗塞中風
I6399,梗塞型腦中風
I6399,神經心因性腦梗塞
I6399,缺血性腦梗塞
I6399,大腦中動脈梗塞性中風
I6399,多處梗塞性中風
I6399,大腦天幕上梗塞性中風
I6399,梗塞型腦血管疾病
I6399,慢性硬腦膜下梗塞
I6399,腦前動脈梗塞
I6399,急性小腦梗塞
I6399,延腦梗塞
I6399,腦動脈梗塞
I6399,進行性腦梗塞
I6399,腦動脈梗塞性中風
I6399,腦動脈梗塞性腦中風
I6399,急性廣泛性腦梗塞
I6399,橋腦梗塞性中風
I6399,廣泛性視丘梗塞
I6399,橋腦梗塞
I6399,急性橋腦梗塞性中風
I6399,腦基底核梗塞
I6399,廣泛性大腦梗塞
I6399,橋腦缺血梗塞
I6399,橋腦血管梗塞
I6399,急性多發性腦梗塞
I6399,腦半球缺血性梗塞
I6399,急性橋腦梗塞
I6399,腦大動脈梗塞
I6399,開心術後腦梗塞
I6399,急性腦幹梗塞性中風
I6399,腦缺血梗塞
I6399,續發性腦梗塞
I6399,急性腦動脈梗塞
I6399,急性腦梗塞
I6399,急性腦梗塞中風
I6399,急性腦梗塞出血
I6399,急性腦梗塞性中風
I6399,急性栓塞型性腦梗塞
I6399,退化性腦梗塞
I6399,基底動脈腦梗塞
I6399,廣泛性出血性腦梗塞
I6399,出血性腦梗塞
I6399,基底核梗塞
I6399,急性腦幹梗塞
I6399,基底核梗塞性腦中風
I6399,中大腦大動脈梗塞出血
I6399,後大腦動脈梗塞
I6399,腦大動脈梗塞中風
I6399,動脈硬化性腦梗塞
I6399,中動脈梗塞
I6399,顱內動脈梗塞
I6399,腔隙性梗塞
I6399,再發性腦梗塞
I6399,腦中風梗塞
I6399,中腦動脈梗塞
I6399,廣泛性大小腦梗塞型腦中風
I6399,急性放射冠梗塞型腦中風
I6399,顱內血管梗塞
I6399,中大腦血管梗塞
I6399,再發性腦血管梗塞
I6399,顱內梗塞性出血
I6399,惡性缺血性腦梗塞
I6399,再發性小腦梗塞
I6399,再發性大面積腦梗塞
I6399,腦部多發性梗塞
I6399,阻塞性腦梗塞
I6399,顱內梗塞
I6399,中腦動脈梗塞性中風
I6399,腦組織梗塞
I6399,急性自發性大腦梗塞
I6399,阻梗性腦中風
I6399,前大腦動脈梗塞型中風
I6399,腦部梗塞
I6399,前大腦動脈梗塞
I6399,腦部基底核梗塞
I6399,腦大區域梗塞
I6399,視丘梗塞
I6399,腦大區域梗塞壓迫腦幹
I6399,腦梗塞
I6399,腦梗塞中風
I6399,腦梗塞出血
I6399,腦梗塞性中風
I6399,腦梗塞性出血
I6399,腦梗塞性失智
I6399,腦中大腦動脈梗塞
I6399,腦梗塞性腦中風
I6399,腦梗塞型中風
I6399,急性腦血管梗塞
I6399,中大腦動脈梗塞
I6399,腦中樞急性梗塞
I6399,腦血管梗塞出血
I6399,枕葉小腦延腦梗塞
I6399,腦血管梗塞
I6399,急性大腦動脈梗塞
I6399,腦血管梗塞性中風
I6399,腦室梗塞
I6399,急性梗塞性中風
I6399,新發性腦梗塞
I6399,額、顳、頂葉大範圍梗塞
I6399,急性中大腦動脈梗塞性腦中風
I6399,丘腦腦梗塞
I6399,廣泛性腦梗塞
I6399,急性中大腦動脈梗塞性中風
I6399,額葉血管梗塞
I6399,腦循環梗塞
I6399,急性中大腦動脈梗塞
I6399,中大腦膜動脈梗塞
I6399,中大腦梗塞
I6399,額葉梗塞
I6399,隙窩梗塞
I6399,中大腦動脈梗塞中風
I6399,微小腦梗塞
I6399,瀰漫性大腦梗塞
I6399,急性大範圍腦梗塞
I6399,腦幹中風梗塞
I6399,急性大腦中動脈梗塞
I6399,中大腦灌流區域梗塞
I6399,內大腦動脈梗塞
I6399,急性大腦梗塞性中風
I6399,急性小腦梗塞中風
I6399,中央腦動脈梗塞
I6399,急性大腦梗塞
I6399,中大腦動脈梗塞性中風
I6399,廣泛性腦血管梗塞
I6399,急性梗塞型腦中風
I6399,複雜性大腦梗塞
I6399,惡性中大腦動脈梗塞
I6399,急性梗塞性腦溢血
I6399,枕葉梗塞
I6399,枕葉腦梗塞出血
I6399,急性缺血性腦梗塞
I6399,急性腦中風梗塞
I6399,瀰漫性腦梗塞
I6399,腦後頂處血管梗塞
I6399,腦血管梗栓性中風
I6399,動脈梗塞性中風
I6399,急性梗塞性腦血管病變
I6399,中大腦動脈梗塞出血
I6399,急性梗塞性腦中風
I6399,急性梗塞性腦中風出血
I6399,惡性腦梗塞
I6409,基底核缺血性腦中風
I6409,缺血性腦中風
I6409,缺血性腦幹中風
I6409,缺血性腦血管中風
I6409,急性小腦缺血性中風
I6409,急性小腦中風
I6409,大中風
